1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,filename
1,0.859998738,0.862406555,0.867149942,0.87408573,0.883002459,0.893624276,0.905616017,0.918589405,0.932110254,0.945706548,0.958877271,0.971101836,0.981849941,0.990591702,0.996807875,1,0.999700292,0.995481102,0.98696379,0.973826855,0.955813169,0.932736195,0.904485073,0.871028476,0.83241716,0.788785161,0.740349591,0.687409048,0.630340621,0.56959556,0.50569364,0.439216321,0.370798789,0.301121009,0.230897911,0.160868884,0.091786707,0.024406129,-0.040527754,-0.102291121,-0.16019287,-0.213585691,-0.261876601,-0.304536751,-0.341110359,-0.371222608,-0.394586382,-0.411007718,-0.420389879,-0.42273597,-0.418150051,-0.406836702,-0.389099047,-0.365335245,-0.336033502,-0.301765652,-0.263179413,-0.220989409,-0.175967106,-0.128929793,-0.080728779,-0.032236978,0.015663934,0.062096588,0.106201029,0.147147656,0.184149798,0.21647573,0.24345995,0.264513531,0.279133395,0.286910357,0.287535818,0.280806985,0.266630547,0.245024739,0.216119746,0.180156454,0.137483538,0.088552935,0.03391377,-0.025795196,-0.089854473,-0.157473979,-0.22780427,-0.299948675,-0.372976176,-0.445934843,-0.517865602,-0.587816161,-0.65485486,-0.718084254,-0.776654221,-0.829774395,-0.876725738,-0.916871085,-0.949664491,-0.974659248,-0.991514449,-1,dimenovels_112
1,0.246073791,0.241547097,0.232571365,0.219300533,0.201962111,0.18085317,0.156335094,0.128827194,0.09879929,0.066763383,0.03326456,-0.001128707,-0.035834713,-0.070268936,-0.103854549,-0.136032847,-0.166273395,-0.194083742,-0.219018512,-0.240687723,-0.258764187,-0.272989852,-0.283180972,-0.289232017,-0.291118234,-0.288896812,-0.282706624,-0.272766532,-0.259372272,-0.24289197,-0.223760336,-0.202471635,-0.179571543,-0.155648002,-0.131321227,-0.107233028,-0.084035608,-0.062380022,-0.042904497,-0.02622278,-0.012912741,-0.003505394,0.001525465,0.001772825,-0.003094931,-0.013326531,-0.029081562,-0.050425592,-0.07732674,-0.109653796,-0.147175917,-0.189563932,-0.236393264,-0.28714843,-0.341229075,-0.397957465,-0.456587333,-0.516313963,-0.576285368,-0.635614394,-0.693391589,-0.748698623,-0.800622086,-0.848267433,-0.890772873,-0.927322989,-0.95716188,-0.979605609,-0.994053772,-1,-0.997041215,-0.984885503,-0.96335846,-0.932407903,-0.892106865,-0.842654797,-0.784376972,-0.717722046,-0.643257828,-0.561665287,-0.473730876,-0.380337272,-0.282452655,-0.181118672,-0.077437248,0.027443558,0.13234448,0.236070507,0.337426694,0.43523407,0.528345433,0.61566079,0.696142224,0.768827976,0.832845532,0.887423525,0.931902285,0.96574287,0.988534461,1,dimenovels_113
1,-0.213530704,-0.218829558,-0.229332339,-0.244850825,-0.265106739,-0.289736535,-0.318297663,-0.350276196,-0.385095702,-0.422127199,-0.460700048,-0.500113583,-0.53964929,-0.578583331,-0.616199207,-0.651800335,-0.68472234,-0.714344846,-0.740102564,-0.761495496,-0.77809807,-0.789567055,-0.795648113,-0.79618087,-0.791102421,-0.780449189,-0.764357112,-0.743060135,-0.716887017,-0.686256519,-0.651671009,-0.613708606,-0.573013974,-0.530287906,-0.486275861,-0.44175565,-0.39752444,-0.354385314,-0.313133587,-0.274543101,-0.239352728,-0.20825331,-0.181875233,-0.160776864,-0.145434035,-0.136230752,-0.133451305,-0.137273898,-0.147765936,-0.164881047,-0.188457909,-0.218220911,-0.253782673,-0.294648375,-0.340221866,-0.389813468,-0.442649358,-0.497882412,-0.554604334,-0.611858914,-0.668656202,-0.72398739,-0.776840177,-0.82621439,-0.871137608,-0.910680555,-0.943972024,-0.970213099,-0.988690438,-0.998788429,-1,-0.991935923,-0.974332449,-0.947057155,-0.910112886,-0.863639737,-0.80791501,-0.74335115,-0.670491668,-0.590005095,-0.502677055,-0.409400559,-0.311164646,-0.209041543,-0.104172522,0.002247352,0.108985346,0.214787835,0.318397484,0.418570573,0.514094222,0.603803267,0.686596514,0.761452161,0.827442134,0.883745149,0.929658277,0.964606865,0.98815266,1,dimenovels_114
1,0.204234983,0.199397424,0.189764976,0.175422521,0.156496229,0.1331522,0.105594667,0.074063806,0.038833165,0.00020675,-0.041484196,-0.085884671,-0.132619627,-0.181297842,-0.231515928,-0.282862407,-0.334921822,-0.387278815,-0.439522131,-0.491248506,-0.542066386,-0.591599428,-0.639489763,-0.685400967,-0.729020713,-0.770063088,-0.80827054,-0.843415444,-0.875301276,-0.903763395,-0.928669424,-0.949919241,-0.96744459,-0.98120833,-0.991203338,-0.997451099,-1,-0.998923378,-0.994317337,-0.98629839,-0.975000953,-0.960574742,-0.943182102,-0.922995319,-0.900193958,-0.874962248,-0.847486574,-0.817953095,-0.786545525,-0.753443105,-0.718818791,-0.682837676,-0.645655667,-0.607418422,-0.568260558,-0.528305134,-0.487663406,-0.446434839,-0.404707379,-0.362557961,-0.320053236,-0.277250496,-0.234198769,-0.190940065,-0.147510729,-0.10394289,-0.060265951,-0.016508109,0.027302137,0.071134524,0.114955631,0.158727583,0.202406887,0.245943408,0.289279521,0.332349449,0.37507879,0.417384267,0.459173682,0.500346089,0.540792181,0.580394884,0.619030147,0.656567919,0.692873289,0.727807775,0.76123074,0.793000903,0.822977928,0.851024059,0.877005768,0.900795397,0.922272759,0.941326667,0.957856374,0.971772894,0.98300017,0.991476097,0.997153344,1,dimenovels_115
1,1,0.996413641,0.989253015,0.978542395,0.964318412,0.94663031,0.925540266,0.90112377,0.87347004,0.842682455,0.808878983,0.772192588,0.732771582,0.690779906,0.646397304,0.59981938,0.551257503,0.500938538,0.449104397,0.396011377,0.341929273,0.287140274,0.231937606,0.176623949,0.121509606,0.066910454,0.013145664,-0.039464772,-0.090602697,-0.139954606,-0.187214582,-0.232087332,-0.274291272,-0.31356164,-0.349653579,-0.382345146,-0.411440225,-0.436771265,-0.458201828,-0.475628891,-0.488984856,-0.498239237,-0.503399986,-0.504514423,-0.501669748,-0.494993099,-0.484651163,-0.470849301,-0.453830201,-0.433872059,-0.411286283,-0.386414752,-0.359626644,-0.331314855,-0.301892058,-0.271786429,-0.241437096,-0.211289356,-0.181789715,-0.153380813,-0.1264963,-0.101555713,-0.078959435,-0.059083789,-0.042276344,-0.028851481,-0.019086294,-0.013216877,-0.011435049,-0.01388557,-0.020663887,-0.031814446,-0.047329607,-0.06714917,-0.091160539,-0.11919952,-0.151051763,-0.186454821,-0.225100819,-0.2666397,-0.310683016,-0.35680822,-0.404563405,-0.453472446,-0.50304046,-0.552759556,-0.602114754,-0.650590053,-0.697674524,-0.74286839,-0.785688986,-0.825676552,-0.862399752,-0.895460883,-0.924500682,-0.949202677,-0.969297029,-0.984563816,-0.994835707,-1,dimenovels_116
1,1,0.998421048,0.995255179,0.990486813,0.984093452,0.976046704,0.966313613,0.954858268,0.941643662,0.92663374,0.909795624,0.89110193,0.870533151,0.848080045,0.823745962,0.797549069,0.769524409,0.73972575,0.708227161,0.675124288,0.640535264,0.604601253,0.56748656,0.529378314,0.490485706,0.451038754,0.411286635,0.371495552,0.331946196,0.292930793,0.254749799,0.217708272,0.182111965,0.148263211,0.116456645,0.086974841,0.060083913,0.036029177,0.015030919,-0.002719637,-0.017064112,-0.027880413,-0.035085792,-0.038639448,-0.038544616,-0.03485011,-0.027651259,-0.017090224,-0.003355658,0.0133183,0.032653693,0.054331084,0.077992538,0.103245221,0.129665583,0.15680408,0.184190379,0.211338974,0.237755164,0.262941289,0.286403163,0.307656609,0.326234003,0.34169074,0.353611537,0.361616462,0.365366622,0.364569415,0.358983266,0.348421771,0.332757196,0.311923254,0.285917123,0.254800665,0.218700817,0.177809138,0.132380503,0.082730961,0.029234767,-0.027679384,-0.087532862,-0.149802317,-0.213925521,-0.279307777,-0.345328811,-0.411350053,-0.476722225,-0.540793127,-0.602915525,-0.662455031,-0.718797876,-0.771358471,-0.819586653,-0.862974519,-0.901062757,-0.933446388,-0.959779838,-0.979781282,-0.993236184,-1,dimenovels_117
1,0.902486684,0.90448301,0.908406236,0.914118724,0.921417051,0.930035583,0.939651161,0.94988881,0.960328381,0.970512021,0.979952349,0.988141202,0.994558805,0.998683236,1,0.99801158,0.992246801,0.982269848,0.967688797,0.948163514,0.923412786,0.893220575,0.85744128,0.81600392,0.768915164,0.716261152,0.658208073,0.595001482,0.526964358,0.454493927,0.378057295,0.298185952,0.215469222,0.130546763,0.044100226,-0.043155802,-0.13048344,-0.217131577,-0.302346224,-0.38538098,-0.465507462,-0.542025532,-0.614273165,-0.681635808,-0.743555085,-0.799536701,-0.849157448,-0.892071179,-0.928013665,-0.956806268,-0.978358357,-0.992668443,-0.999824002,-1,-0.993456129,-0.980532806,-0.961645995,-0.937280922,-0.907984788,-0.874358598,-0.837048206,-0.796734749,-0.754124588,-0.70993892,-0.66490323,-0.619736731,-0.575141954,-0.531794667,-0.490334248,-0.451354684,-0.415396314,-0.382938455,-0.354393015,-0.330099189,-0.310319318,-0.295235969,-0.28495028,-0.279481592,-0.278768358,-0.282670323,-0.290971935,-0.303386913,-0.319563918,-0.339093212,-0.361514212,-0.386323807,-0.412985303,-0.440937853,-0.469606228,-0.49841075,-0.526777251,-0.554146885,-0.579985635,-0.603793372,-0.625112309,-0.643534724,-0.658709822,-0.670349635,-0.678233851,-0.682213513,dimenovels_118
1,1,0.989081152,0.967366701,0.935101628,0.89264965,0.840488779,0.779205477,0.709487514,0.632115596,0.547953888,0.457939559,0.363071476,0.264398204,0.163005462,0.060003208,-0.043487489,-0.146347622,-0.247473283,-0.345788408,-0.440257071,-0.529895167,-0.61378134,-0.691067026,-0.760985498,-0.822859786,-0.876109415,-0.92025585,-0.954926632,-0.979858143,-0.994896986,-1,-0.995232899,-0.980767608,-0.956878318,-0.923936364,-0.882403983,-0.832827077,-0.775827081,-0.71209206,-0.642367172,-0.567444633,-0.488153324,-0.405348189,-0.319899561,-0.232682578,-0.144566802,-0.056406192,0.030970439,0.11676839,0.200235329,0.280668768,0.35742266,0.429913072,0.497622864,0.560105354,0.616986938,0.667968673,0.712826832,0.751412442,0.783649876,0.809534525,0.829129627,0.842562337,0.850019107,0.851740489,0.848015443,0.839175266,0.825587249,0.807648158,0.785777658,0.760411781,0.731996532,0.700981731,0.667815186,0.632937251,0.596775869,0.559742135,0.522226428,0.484595165,0.447188175,0.410316719,0.374262156,0.33927523,0.305575966,0.273354131,0.242770226,0.213956937,0.187021012,0.162045471,0.139092091,0.118204091,0.099408938,0.082721197,0.068145347,0.055678499,0.045312938,0.037038428,0.03084423,0.026720768,0.024660927,dimenovels_119
1,1,0.989919751,0.969873238,0.940086858,0.900896282,0.852741824,0.796162363,0.73178792,0.660331001,0.582576831,0.49937263,0.411616076,0.320243153,0.226215536,0.130507713,0.03409404,-0.062064098,-0.157030815,-0.249907768,-0.339845541,-0.426054201,-0.507812881,-0.584478248,-0.655491747,-0.720385511,-0.778786871,-0.8304214,-0.875114466,-0.912791275,-0.943475426,-0.967286007,-0.984433287,-0.995213102,-1,-0.999239302,-0.99343818,-0.983155919,-0.968993518,-0.951582793,-0.931575173,-0.90963035,-0.886404979,-0.862541604,-0.838657974,-0.815336934,-0.793117036,-0.772484013,-0.753863259,-0.737613416,-0.724021173,-0.713297344,-0.705574285,-0.700904685,-0.699261733,-0.70054066,-0.704561619,-0.711073836,-0.719760984,-0.730247654,-0.742106835,-0.754868263,-0.768027498,-0.781055581,-0.793409107,-0.804540543,-0.81390862,-0.820988632,-0.825282463,-0.826328182,-0.823709042,-0.817061746,-0.806083823,-0.790540015,-0.770267551,-0.745180229,-0.715271242,-0.680614683,-0.641365725,-0.597759454,-0.550108378,-0.498798653,-0.444285078,-0.387084945,-0.327770835,-0.266962479,-0.20531781,-0.143523353,-0.082284098,-0.022313028,0.035679541,0.090996629,0.142965113,0.190945907,0.234343676,0.272615885,0.30528108,0.331926235,0.352213074,0.365883247,0.372762286,dimenovels_120
1,-0.505482505,-0.510574586,-0.520661825,-0.535551853,-0.554959787,-0.57851257,-0.60575466,-0.636154977,-0.669115007,-0.70397794,-0.740038705,-0.776554754,-0.81275743,-0.847863753,-0.881088444,-0.911656013,-0.938812722,-0.961838254,-0.980056913,-0.992848177,-0.999656473,-1,-0.993478492,-0.979779798,-0.958685189,-0.930073303,-0.893922691,-0.850312916,-0.79942419,-0.74153557,-0.677021731,-0.606348373,-0.530066336,-0.448804505,-0.36326162,-0.274197115,-0.18242112,-0.088783776,0.005835972,0.100541948,0.194432499,0.286612278,0.376203862,0.462359051,0.544269684,0.621177817,0.692385114,0.75726133,0.815251764,0.865883589,0.908770967,0.943618899,0.970225757,0.988484483,0.99838245,1,0.993507703,0.979162395,0.957302064,0.928339684,0.892756094,0.851092066,0.803939661,0.751933044,0.695738893,0.63604656,0.573558134,0.508978565,0.443006004,0.376322498,0.309585189,0.243418132,0.178404872,0.115081857,0.053932804,-0.004615934,-0.060198924,-0.112514113,-0.161324158,-0.206456633,-0.247803139,-0.285317337,-0.319011977,-0.348954983,-0.375264678,-0.398104261,-0.417675636,-0.434212718,-0.447974346,-0.459236936,-0.468287019,-0.475413787,-0.480901805,-0.485024003,-0.488035093,-0.49016552,-0.491616056,-0.49255314,-0.493105048,-0.493358958,dimenovels_121
